year,month,category,cpi,region,period,estimatedcost,avg_wage,base_cpi,real_wage
2016,mar,Food Away From Home,260.883,National,Pre-COVID,269.84,48474.2275,256.10066666666665,47585.63025916472
2017,mar,Food Away From Home,267.055,National,Pre-COVID,276.22,49540.04,256.10066666666665,47507.95630373269
2018,mar,Food Away From Home,273.733,National,Pre-COVID,283.13,50799.7,256.10066666666665,47527.47033228243
2019,mar,Food Away From Home,281.887,National,Pre-COVID,291.57,50799.7,256.10066666666665,46152.667687643145
2020,mar,Food Away From Home,290.216,National,Post-COVID,300.18,50799.7,256.10066666666665,44828.11780352105
2021,mar,Food Away From Home,300.897,National,Post-COVID,311.23,50799.7,256.10066666666665,43236.84528747932
2022,mar,Food Away From Home,321.689,National,Post-COVID,332.73,50799.7,256.10066666666665,40442.28132285115
2023,mar,Food Away From Home,349.944,National,Post-COVID,361.96,50799.7,256.10066666666665,37176.91126713607
2024,mar,Food Away From Home,364.546,National,Post-COVID,377.06,50799.7,256.10066666666665,35687.77887143643
2025,mar,Food Away From Home,378.363,National,Post-COVID,391.35,50799.7,256.10066666666665,34384.538225108336
2015,mar,Energy,204.731,National,Pre-COVID,284.08,47208.16,202.89499999999998,46784.80358714606
2016,mar,Energy,179.017,National,Pre-COVID,248.4,48474.2275,202.89499999999998,54939.91290554807
2017,mar,Energy,198.597,National,Pre-COVID,275.57,49540.04,202.89499999999998,50612.17649712734
2018,mar,Energy,212.554,National,Pre-COVID,294.94,50799.7,202.89499999999998,48491.23108245433
2019,mar,Energy,211.724,National,Pre-COVID,293.79,50799.7,202.89499999999998,48681.326309251664
2020,mar,Energy,199.573,National,Post-COVID,276.93,50799.7,202.89499999999998,51645.28834812323
2021,mar,Energy,225.861,National,Post-COVID,313.4,50799.7,202.89499999999998,45634.28450020145
2022,mar,Energy,298.246,National,Post-COVID,413.84,50799.7,202.89499999999998,34558.73718842834
2023,mar,Energy,279.084,National,Post-COVID,387.26,50799.7,202.89499999999998,36931.55154541285
2024,mar,Energy,285.002,National,Post-COVID,395.47,50799.7,202.89499999999998,36164.67649876141
2025,mar,Energy,275.734,National,Post-COVID,382.61,50799.7,202.89499999999998,37380.24738153438
2015,mar,Shelter,276.36,National,Pre-COVID,1429.0,47208.16,278.80266666666665,47625.41936758817
2016,mar,Shelter,285.196,National,Pre-COVID,1474.69,48474.2275,278.80266666666665,47387.56466292187
2017,mar,Shelter,295.044,National,Pre-COVID,1525.61,49540.04,278.80266666666665,46813.00164983302
2018,mar,Shelter,304.847,National,Pre-COVID,1576.3,50799.7,278.80266666666665,46459.672641904515
2019,mar,Shelter,315.135,National,Pre-COVID,1629.5,50799.7,278.80266666666665,44942.93501472914
2020,mar,Shelter,324.615,National,Post-COVID,1678.52,50799.7,278.80266666666665,43630.429357443936
2021,mar,Shelter,330.122,National,Post-COVID,1706.99,50799.7,278.80266666666665,42902.59911749797
2022,mar,Shelter,346.618,National,Post-COVID,1792.29,50799.7,278.80266666666665,40860.80880354357
2023,mar,Shelter,374.971,National,Post-COVID,1938.9,50799.7,278.80266666666665,37771.165839135996
2024,mar,Shelter,396.174,National,Post-COVID,2048.53,50799.7,278.80266666666665,35749.67520803148
2025,mar,Shelter,411.99,National,Post-COVID,2130.31,50799.7,278.80266666666665,34377.27087032856
2015,mar,Medical Care,444.02,National,Pre-COVID,414.0,47208.16,446.7520833333333,47498.63481449785
2016,mar,Medical Care,458.62,National,Pre-COVID,427.61,48474.2275,446.7520833333333,47219.838043694035
2017,mar,Medical Care,474.561,National,Pre-COVID,442.48,49540.04,446.7520833333333,46637.0310211262
2018,mar,Medical Care,483.984,National,Pre-COVID,451.26,50799.7,446.7520833333333,46891.78114918744
2019,mar,Medical Care,492.306,National,Pre-COVID,459.02,50799.7,446.7520833333333,46099.11682512163
2020,mar,Medical Care,515.605,National,Post-COVID,480.75,50799.7,446.7520833333333,44016.0041266247
2021,mar,Medical Care,524.734,National,Post-COVID,489.26,50799.7,446.7520833333333,43250.24070806986
2022,mar,Medical Care,539.739,National,Post-COVID,503.25,50799.7,446.7520833333333,42047.86351867908
2023,mar,Medical Care,547.805,National,Post-COVID,510.77,50799.7,446.7520833333333,41428.74162833185
2024,mar,Medical Care,559.935,National,Post-COVID,522.08,50799.7,446.7520833333333,40531.261320882484
2025,mar,Medical Care,574.739,National,Post-COVID,535.88,50799.7,446.7520833333333,39487.26605939101
2015,apr,Food at Home,245.746,National,Pre-COVID,334.58,47208.16,246.80433333333335,47411.467355290966
2016,apr,Food at Home,248.095,National,Pre-COVID,337.78,48474.2275,246.80433333333335,48222.04962609418
2017,apr,Food at Home,249.538,National,Pre-COVID,339.75,49540.04,246.80433333333335,48997.33325387984
2018,apr,Food at Home,252.999,National,Pre-COVID,344.46,50799.7,246.80433333333335,49555.87212610854
2019,apr,Food at Home,257.393,National,Pre-COVID,350.44,50799.7,246.80433333333335,48709.8953430487
2020,apr,Food at Home,266.137,National,Post-COVID,362.35,50799.7,246.80433333333335,47109.519127491985
2021,apr,Food at Home,272.367,National,Post-COVID,370.83,50799.7,246.80433333333335,46031.95721960933
2022,apr,Food at Home,296.915,National,Post-COVID,404.25,50799.7,246.80433333333335,42226.179519503334
2023,apr,Food at Home,319.085,National,Post-COVID,434.43,50799.7,246.80433333333335,39292.30798073659
2024,apr,Food at Home,326.107,National,Post-COVID,443.99,50799.7,246.80433333333335,38446.234187040856
2025,apr,Food at Home,334.918,National,Post-COVID,455.99,50799.7,246.80433333333335,37434.79326889965
2015,apr,Food Away From Home,254.727,National,Pre-COVID,262.83,47208.16,256.10066666666665,47462.7395137016
2016,apr,Food Away From Home,261.517,National,Pre-COVID,269.84,48474.2275,256.10066666666665,47470.26762658515
2017,apr,Food Away From Home,267.652,National,Pre-COVID,276.17,49540.04,256.10066666666665,47401.989414214484
2018,apr,Food Away From Home,274.393,National,Pre-COVID,283.13,50799.7,256.10066666666665,47413.1520719066
2019,apr,Food Away From Home,282.798,National,Pre-COVID,291.8,50799.7,256.10066666666665,46003.99237783388
2020,apr,Food Away From Home,290.639,National,Post-COVID,299.89,50799.7,256.10066666666665,44762.87434400292
2021,apr,Food Away From Home,301.819,National,Post-COVID,311.42,50799.7,256.10066666666665,43104.764897063025
2022,apr,Food Away From Home,323.559,National,Post-COVID,333.86,50799.7,256.10066666666665,40208.54631293416
2023,apr,Food Away From Home,351.237,National,Post-COVID,362.41,50799.7,256.10066666666665,37040.052831753674
2024,apr,Food Away From Home,365.813,National,Post-COVID,377.45,50799.7,256.10066666666665,35564.1735981681
2025,apr,Food Away From Home,380.039,National,Post-COVID,392.13,50799.7,256.10066666666665,34232.89987729329
2015,apr,Energy,203.715,National,Pre-COVID,284.08,47208.16,202.89499999999998,47018.13623542695
2016,apr,Energy,185.652,National,Pre-COVID,258.89,48474.2275,202.89499999999998,52976.42033811917
2017,apr,Energy,202.869,National,Pre-COVID,282.9,49540.04,202.89499999999998,49546.38912697356
2018,apr,Energy,218.83,National,Pre-COVID,305.16,50799.7,202.89499999999998,47100.51241374582
2019,apr,Energy,222.499,National,Pre-COVID,310.28,50799.7,202.89499999999998,46323.82676551354
2020,apr,Energy,183.081,National,Post-COVID,255.31,50799.7,202.89499999999998,56297.51384086825
2021,apr,Energy,229.116,National,Post-COVID,319.51,50799.7,202.89499999999998,44985.9683806456
2022,apr,Energy,298.469,National,Post-COVID,416.22,50799.7,202.89499999999998,34532.91675684912
2023,apr,Energy,283.352,National,Post-COVID,395.14,50799.7,202.89499999999998,36375.268681710375
2024,apr,Energy,290.76,National,Post-COVID,405.47,50799.7,202.89499999999998,35448.49749449718
2025,apr,Energy,279.888,National,Post-COVID,390.31,50799.7,202.89499999999998,36825.462797619046
2015,apr,Shelter,276.978,National,Pre-COVID,1429.0,47208.16,278.80266666666665,47519.156382191606
2016,apr,Shelter,285.836,National,Pre-COVID,1474.7,48474.2275,278.80266666666665,47281.46171793149
2017,apr,Shelter,295.706,National,Pre-COVID,1525.62,49540.04,278.80266666666665,46708.200911626176
2018,apr,Shelter,305.716,National,Pre-COVID,1577.27,50799.7,278.80266666666665,46327.61067744791
2019,apr,Shelter,316.263,National,Pre-COVID,1631.68,50799.7,278.80266666666665,44782.63921440911
2020,apr,Shelter,324.522,National,Post-COVID,1674.29,50799.7,278.80266666666665,43642.93276223697
2021,apr,Shelter,331.354,National,Post-COVID,1709.54,50799.7,278.80266666666665,42743.08390985673
2022,apr,Shelter,348.389,National,Post-COVID,1797.43,50799.7,278.80266666666665,40653.09704343898
2023,apr,Shelter,376.636,National,Post-COVID,1943.16,50799.7,278.80266666666665,37604.19032133589
2024,apr,Shelter,397.539,National,Post-COVID,2051.0,50799.7,278.80266666666665,35626.92421590502
2025,apr,Shelter,413.389,National,Post-COVID,2132.78,50799.7,278.80266666666665,34260.93056628663
2015,apr,Medical Care,446.663,National,Pre-COVID,414.0,47208.16,446.7520833333333,47217.575286812054
2016,apr,Medical Care,459.994,National,Pre-COVID,426.36,48474.2275,446.7520833333333,47078.79260077078
2017,apr,Medical Care,473.582,National,Pre-COVID,438.95,49540.04,446.7520833333333,46733.4402034213
2018,apr,Medical Care,484.034,National,Pre-COVID,448.64,50799.7,446.7520833333333,46886.937297190554
2019,apr,Medical Care,493.331,National,Pre-COVID,457.26,50799.7,446.7520833333333,46003.33611248498
2020,apr,Medical Care,517.053,National,Post-COVID,479.24,50799.7,446.7520833333333,43892.73789671142
2021,apr,Medical Care,524.585,National,Post-COVID,486.22,50799.7,446.7520833333333,43262.52524892692
2022,apr,Medical Care,541.515,National,Post-COVID,501.92,50799.7,446.7520833333333,41909.959664475275
2023,apr,Medical Care,547.219,National,Post-COVID,507.2,50799.7,446.7520833333333,41473.10639379906
2024,apr,Medical Care,561.612,National,Post-COVID,520.54,50799.7,446.7520833333333,40410.233057178855
2025,apr,Medical Care,576.988,National,Post-COVID,534.79,50799.7,446.7520833333333,39333.35148687378
2015,may,Food at Home,245.846,National,Pre-COVID,334.58,47208.16,246.80433333333335,47392.182328341056
2016,may,Food at Home,247.58,National,Pre-COVID,336.94,48474.2275,246.80433333333335,48322.35803370964
2017,may,Food at Home,249.749,National,Pre-COVID,339.9,49540.04,246.80433333333335,48955.937943722165
2018,may,Food at Home,252.848,National,Pre-COVID,344.11,50799.7,246.80433333333335,49585.46673113227
2019,may,Food at Home,257.791,National,Pre-COVID,350.84,50799.7,246.80433333333335,48634.69280166233
2020,may,Food at Home,267.792,National,Post-COVID,364.45,50799.7,246.80433333333335,46818.37430555556
2021,may,Food at Home,273.441,National,Post-COVID,372.14,50799.7,246.80433333333335,45851.15652748979
2022,may,Food at Home,300.081,National,Post-COVID,408.39,50799.7,246.80433333333335,41780.67285843933
2023,may,Food at Home,319.811,National,Post-COVID,435.25,50799.7,246.80433333333335,39203.110874964696
2024,may,Food at Home,326.545,National,Post-COVID,444.41,50799.7,246.80433333333335,38394.665641897234
2025,may,Food at Home,335.687,National,Post-COVID,456.85,50799.7,246.80433333333335,37349.03672776525
2015,may,Food Away From Home,255.322,National,Pre-COVID,262.83,47208.16,256.10066666666665,47352.13278960163
2016,may,Food Away From Home,262.074,National,Pre-COVID,269.78,48474.2275,256.10066666666665,47369.376507786605
2017,may,Food Away From Home,268.128,National,Pre-COVID,276.02,49540.04,256.10066666666665,47317.83801278991
2018,may,Food Away From Home,275.307,National,Pre-COVID,283.41,50799.7,256.10066666666665,47255.74372052532
2019,may,Food Away From Home,283.394,National,Pre-COVID,291.73,50799.7,256.10066666666665,45907.24234269838
2020,may,Food Away From Home,291.709,National,Post-COVID,300.29,50799.7,256.10066666666665,44598.68237341551
2021,may,Food Away From Home,303.481,National,Post-COVID,312.41,50799.7,256.10066666666665,42868.70359747946
2022,may,Food Away From Home,325.952,National,Post-COVID,335.54,50799.7,256.10066666666665,39913.35238460468
2023,may,Food Away From Home,352.892,National,Post-COVID,363.27,50799.7,256.10066666666665,36866.34164692502
2024,may,Food Away From Home,367.099,National,Post-COVID,377.9,50799.7,256.10066666666665,35439.58724068076
2025,may,Food Away From Home,381.228,National,Post-COVID,392.44,50799.7,256.10066666666665,34126.13196424886
2015,may,Energy,214.33,National,Pre-COVID,284.08,47208.16,202.89499999999998,44689.49574581253
2016,may,Energy,192.673,National,Pre-COVID,255.38,48474.2275,202.89499999999998,51045.96071381304
2017,may,Energy,203.132,National,Pre-COVID,269.24,49540.04,202.89499999999998,49482.24019750703
2018,may,Energy,226.81,National,Pre-COVID,300.62,50799.7,202.89499999999998,45443.345229487226
2019,may,Energy,225.773,National,Pre-COVID,299.25,50799.7,202.89499999999998,45652.071467801725
2020,may,Energy,183.076,National,Post-COVID,242.66,50799.7,202.89499999999998,56299.05138576328
2021,may,Energy,235.339,National,Post-COVID,311.93,50799.7,202.89499999999998,43796.417642209744
2022,may,Energy,316.761,National,Post-COVID,419.85,50799.7,202.89499999999998,32538.744136746624
2023,may,Energy,279.816,National,Post-COVID,370.88,50799.7,202.89499999999998,36834.93842918203
2024,may,Energy,290.139,National,Post-COVID,384.56,50799.7,202.89499999999998,35524.36980723032
2025,may,Energy,280.097,National,Post-COVID,371.25,50799.7,202.89499999999998,36797.98473921534
2015,may,Shelter,277.563,National,Pre-COVID,1429.0,47208.16,278.80266666666665,47419.00360072008
2016,may,Shelter,286.924,National,Pre-COVID,1477.19,48474.2275,278.80266666666665,47102.17302005642
2017,may,Shelter,296.503,National,Pre-COVID,1526.51,49540.04,278.80266666666665,46582.64927765767
2018,may,Shelter,306.913,National,Pre-COVID,1580.1,50799.7,278.80266666666665,46146.92706358696
2019,may,Shelter,317.188,National,Pre-COVID,1633.0,50799.7,278.80266666666665,44652.0417729128
2020,may,Shelter,325.265,National,Post-COVID,1674.59,50799.7,278.80266666666665,43543.23959192248
2021,may,Shelter,332.454,National,Post-COVID,1711.6,50799.7,278.80266666666665,42601.65865312695
2022,may,Shelter,350.58,National,Post-COVID,1804.92,50799.7,278.80266666666665,40399.029681860535
2023,may,Shelter,378.776,National,Post-COVID,1950.08,50799.7,278.80266666666665,37391.73502509839
2024,may,Shelter,399.274,National,Post-COVID,2055.61,50799.7,278.80266666666665,35472.111446942865
2025,may,Shelter,414.689,National,Post-COVID,2134.98,50799.7,278.80266666666665,34153.526681119256
2015,may,Medical Care,447.213,National,Pre-COVID,414.0,47208.16,446.7520833333333,47159.50527004656
2016,may,Medical Care,461.23,National,Pre-COVID,426.98,48474.2275,446.7520833333333,46952.63127636745
2017,may,Medical Care,473.512,National,Pre-COVID,438.35,49540.04,446.7520833333333,46740.34887904988
2018,may,Medical Care,484.853,National,Pre-COVID,448.84,50799.7,446.7520833333333,46807.73720634569
2019,may,Medical Care,494.928,National,Pre-COVID,458.17,50799.7,446.7520833333333,45854.895677165834
2020,may,Medical Care,519.194,National,Post-COVID,480.64,50799.7,446.7520833333333,43711.73743862281
2021,may,Medical Care,523.918,National,Post-COVID,485.01,50799.7,446.7520833333333,43317.6027693424
2022,may,Medical Care,543.488,National,Post-COVID,503.12,50799.7,446.7520833333333,41757.81582612372
2023,may,Medical Care,547.42,National,Post-COVID,506.76,50799.7,446.7520833333333,41457.87842553858
2024,may,Medical Care,564.249,National,Post-COVID,522.34,50799.7,446.7520833333333,40221.37710072739
2025,may,Medical Care,578.25,National,Post-COVID,535.31,50799.7,446.7520833333333,39247.50853040783
2015,jun,Food at Home,246.245,National,Pre-COVID,334.58,47208.16,246.80433333333335,47315.390999587136
2016,jun,Food at Home,247.207,National,Pre-COVID,335.89,48474.2275,246.80433333333335,48395.269559461645
2017,jun,Food at Home,249.398,National,Pre-COVID,338.87,49540.04,246.80433333333335,49024.83799191119
2018,jun,Food at Home,253.022,National,Pre-COVID,343.79,50799.7,246.80433333333335,49551.36743853631
2019,jun,Food at Home,257.778,National,Pre-COVID,350.25,50799.7,246.80433333333335,48637.145497417674
2020,jun,Food at Home,269.051,National,Post-COVID,365.57,50799.7,246.80433333333335,46599.29192618995
2021,jun,Food at Home,275.38,National,Post-COVID,374.17,50799.7,246.80433333333335,45528.31030588036
2022,jun,Food at Home,302.967,National,Post-COVID,411.65,50799.7,246.80433333333335,41382.67894534168
2023,jun,Food at Home,320.12,National,Post-COVID,434.96,50799.7,246.80433333333335,39165.2695615186
2024,jun,Food at Home,327.144,National,Post-COVID,444.5,50799.7,246.80433333333335,38324.36508703608
2025,jun,Food at Home,336.555,National,Post-COVID,457.29,50799.7,246.80433333333335,37252.71082596703
2015,jun,Food Away From Home,255.846,National,Pre-COVID,262.83,47208.16,256.10066666666665,47255.15055192056
2016,jun,Food Away From Home,262.529,National,Pre-COVID,269.7,48474.2275,256.10066666666665,47287.27865836409
2017,jun,Food Away From Home,268.225,National,Pre-COVID,275.55,49540.04,256.10066666666665,47300.72614668033
2018,jun,Food Away From Home,275.808,National,Pre-COVID,283.34,50799.7,256.10066666666665,47169.90455848512
2019,jun,Food Away From Home,284.316,National,Pre-COVID,292.08,50799.7,256.10066666666665,45758.37109577606
2020,jun,Food Away From Home,293.219,National,Post-COVID,301.23,50799.7,256.10066666666665,44369.01100019666
2021,jun,Food Away From Home,305.634,National,Post-COVID,313.98,50799.7,256.10066666666665,42566.72044493304
2022,jun,Food Away From Home,329.033,National,Post-COVID,338.02,50799.7,256.10066666666665,39539.611639156756
2023,jun,Food Away From Home,354.245,National,Post-COVID,363.92,50799.7,256.10066666666665,36725.53469058608
2024,jun,Food Away From Home,368.616,National,Post-COVID,378.68,50799.7,256.10066666666665,35293.7393831702
2025,jun,Food Away From Home,382.75,National,Post-COVID,393.2,50799.7,256.10066666666665,33990.42987973002
2015,jun,Energy,220.861,National,Pre-COVID,284.08,47208.16,202.89499999999998,43367.99898216525
2016,jun,Energy,200.035,National,Pre-COVID,257.3,48474.2275,202.89499999999998,49167.287667720644
2017,jun,Energy,204.646,National,Pre-COVID,263.23,49540.04,202.89499999999998,49116.16359860442
2018,jun,Energy,229.137,National,Pre-COVID,294.73,50799.7,202.89499999999998,44981.84549636243
2019,jun,Energy,221.373,National,Pre-COVID,284.74,50799.7,202.89499999999998,46559.4500300398
2020,jun,Energy,193.379,National,Post-COVID,248.73,50799.7,202.89499999999998,53299.50579690658
2021,jun,Energy,240.72,National,Post-COVID,309.63,50799.7,202.89499999999998,42817.402507062136
2022,jun,Energy,340.917,National,Post-COVID,438.51,50799.7,202.89499999999998,30233.18030928349
2023,jun,Energy,283.854,National,Post-COVID,365.11,50799.7,202.89499999999998,36310.93848069782
2024,jun,Energy,286.675,National,Post-COVID,368.74,50799.7,202.89499999999998,35953.623899886625
2025,jun,Energy,284.307,National,Post-COVID,365.69,50799.7,202.89499999999998,36253.082518193354
2015,jun,Shelter,278.461,National,Pre-COVID,1429.0,47208.16,278.80266666666665,47266.083567992166
2016,jun,Shelter,288.069,National,Pre-COVID,1478.31,48474.2275,278.80266666666665,46914.95402700973
2017,jun,Shelter,297.446,National,Pre-COVID,1526.43,49540.04,278.80266666666665,46434.967216816935
2018,jun,Shelter,307.521,National,Pre-COVID,1578.13,50799.7,278.80266666666665,46055.68993944044
2019,jun,Shelter,318.3,National,Pre-COVID,1633.44,50799.7,278.80266666666665,44496.04720661849
2020,jun,Shelter,325.814,National,Post-COVID,1672.01,50799.7,278.80266666666665,43469.86877748244
2021,jun,Shelter,334.222,National,Post-COVID,1715.15,50799.7,278.80266666666665,42376.3002611039
2022,jun,Shelter,352.967,National,Post-COVID,1811.35,50799.7,278.80266666666665,40125.824300477565
2023,jun,Shelter,380.594,National,Post-COVID,1953.12,50799.7,278.80266666666665,37213.12428957541
2024,jun,Shelter,400.234,National,Post-COVID,2053.91,50799.7,278.80266666666665,35387.02815319705
2025,jun,Shelter,415.455,National,Post-COVID,2132.02,50799.7,278.80266666666665,34090.555718108255
2015,jun,Medical Care,446.271,National,Pre-COVID,414.0,47208.16,446.7520833333333,47259.05073449391
2016,jun,Medical Care,462.075,National,Pre-COVID,428.66,48474.2275,446.7520833333333,46866.768649243
2017,jun,Medical Care,474.36,National,Pre-COVID,440.06,49540.04,446.7520833333333,46656.79247494869
2018,jun,Medical Care,486.019,National,Pre-COVID,450.87,50799.7,446.7520833333333,46695.441552096374
2019,jun,Medical Care,495.563,National,Pre-COVID,459.73,50799.7,446.7520833333333,45796.1385488996
2020,jun,Medical Care,520.734,National,Post-COVID,483.08,50799.7,446.7520833333333,43582.4659187
2021,jun,Medical Care,522.989,National,Post-COVID,485.17,50799.7,446.7520833333333,43394.54903967068
2022,jun,Medical Care,546.717,National,Post-COVID,507.18,50799.7,446.7520833333333,41511.18733770549
2023,jun,Medical Care,547.432,National,Post-COVID,507.85,50799.7,446.7520833333333,41456.96964683893
2024,jun,Medical Care,565.301,National,Post-COVID,524.42,50799.7,446.7520833333333,40146.52690815748
2025,jun,Medical Care,580.978,National,Post-COVID,538.97,50799.7,446.7520833333333,39063.22065157085
2015,jul,Food at Home,246.558,National,Pre-COVID,334.58,47208.16,246.80433333333335,47255.32514334694
2016,jul,Food at Home,247.267,National,Pre-COVID,335.55,48474.2275,246.80433333333335,48383.52631764786
2017,jul,Food at Home,249.93,National,Pre-COVID,339.16,49540.04,246.80433333333335,48920.483917523576
2018,jul,Food at Home,253.476,National,Pre-COVID,343.97,50799.7,246.80433333333335,49462.61615314007
2019,jul,Food at Home,258.015,National,Pre-COVID,350.13,50799.7,246.80433333333335,48592.46978676951
2020,jul,Food at Home,268.132,National,Post-COVID,363.86,50799.7,246.80433333333335,46759.00710110443
2021,jul,Food at Home,277.187,National,Post-COVID,376.15,50799.7,246.80433333333335,45231.508303179195
2022,jul,Food at Home,306.278,National,Post-COVID,415.62,50799.7,246.80433333333335,40935.31396977038
2023,jul,Food at Home,321.02,National,Post-COVID,435.63,50799.7,246.80433333333335,39055.467235790085
2024,jul,Food at Home,327.956,National,Post-COVID,445.04,50799.7,246.80433333333335,38229.476185931446
2025,jul,Food at Home,337.077,National,Post-COVID,457.42,50799.7,246.80433333333335,37195.02099530176
2015,jul,Food Away From Home,255.905,National,Pre-COVID,262.83,47208.16,256.10066666666665,47244.25567342047
2016,jul,Food Away From Home,263.051,National,Pre-COVID,270.17,48474.2275,256.10066666666665,47193.44149576191
2017,jul,Food Away From Home,268.649,National,Pre-COVID,275.92,49540.04,256.10066666666665,47226.07294534256
2018,jul,Food Away From Home,276.125,National,Pre-COVID,283.6,50799.7,256.10066666666665,47115.752056013276
2019,jul,Food Away From Home,284.891,National,Pre-COVID,292.6,50799.7,256.10066666666665,45666.01625346769
2020,jul,Food Away From Home,294.599,National,Post-COVID,302.57,50799.7,256.10066666666665,44161.17175030013
2021,jul,Food Away From Home,308.023,National,Post-COVID,316.36,50799.7,256.10066666666665,42236.576607807416
2022,jul,Food Away From Home,331.342,National,Post-COVID,340.31,50799.7,256.10066666666665,39264.07469160767
2023,jul,Food Away From Home,354.862,National,Post-COVID,364.47,50799.7,256.10066666666665,36661.679854328344
2024,jul,Food Away From Home,369.383,National,Post-COVID,379.38,50799.7,256.10066666666665,35220.45420733132
2025,jul,Food Away From Home,383.808,National,Post-COVID,394.2,50799.7,256.10066666666665,33896.732315289584
2015,jul,Energy,219.852,National,Pre-COVID,284.08,47208.16,202.89499999999998,43567.03429216018
2016,jul,Energy,195.94,National,Pre-COVID,253.19,48474.2275,202.89499999999998,50194.847344148715
2017,jul,Energy,202.554,National,Pre-COVID,261.73,49540.04,202.89499999999998,49623.440740740734
2018,jul,Energy,227.107,National,Pre-COVID,293.46,50799.7,202.89499999999998,45383.91653053406
2019,jul,Energy,222.492,National,Pre-COVID,287.49,50799.7,202.89499999999998,46325.284196735156
2020,jul,Energy,197.665,National,Post-COVID,255.41,50799.7,202.89499999999998,52143.80457592391
2021,jul,Energy,244.8,National,Post-COVID,316.32,50799.7,202.89499999999998,42103.77913194444
2022,jul,Energy,325.407,National,Post-COVID,420.48,50799.7,202.89499999999998,31674.196103648657
2023,jul,Energy,284.828,National,Post-COVID,368.04,50799.7,202.89499999999998,36186.76931867653
2024,jul,Energy,287.868,National,Post-COVID,371.97,50799.7,202.89499999999998,35804.62271423013
2025,jul,Energy,283.395,National,Post-COVID,366.19,50799.7,202.89499999999998,36369.74940101272
2015,jul,Shelter,279.559,National,Pre-COVID,1429.0,47208.16,278.80266666666665,47080.44060976991
2016,jul,Shelter,288.78,National,Pre-COVID,1476.13,48474.2275,278.80266666666665,46799.44556966088
2017,jul,Shelter,297.919,National,Pre-COVID,1522.85,49540.04,278.80266666666665,46361.243353976526
2018,jul,Shelter,308.393,National,Pre-COVID,1576.39,50799.7,278.80266666666665,45925.464669647714
2019,jul,Shelter,319.136,National,Pre-COVID,1631.3,50799.7,278.80266666666665,44379.48656957117
2020,jul,Shelter,326.58,National,Post-COVID,1669.35,50799.7,278.80266666666665,43367.90932043195
2021,jul,Shelter,335.812,National,Post-COVID,1716.54,50799.7,278.80266666666665,42175.657289991614
2022,jul,Shelter,354.935,National,Post-COVID,1814.29,50799.7,278.80266666666665,39903.33955757157
2023,jul,Shelter,382.226,National,Post-COVID,1953.79,50799.7,278.80266666666665,37054.23447349648
2024,jul,Shelter,401.545,National,Post-COVID,2052.55,50799.7,278.80266666666665,35271.493421326784
2025,jul,Shelter,416.271,National,Post-COVID,2127.82,50799.7,278.80266666666665,34023.72931543794
2015,jul,Medical Care,446.773,National,Pre-COVID,414.0,47208.16,446.7520833333333,47205.94984552184
2016,jul,Medical Care,464.164,National,Pre-COVID,430.12,48474.2275,446.7520833333333,46655.84173610827
2017,jul,Medical Care,476.126,National,Pre-COVID,441.2,49540.04,446.7520833333333,46483.73766275454
2018,jul,Medical Care,485.193,National,Pre-COVID,449.6,50799.7,446.7520833333333,46774.93658751946
2019,jul,Medical Care,497.687,National,Pre-COVID,461.18,50799.7,446.7520833333333,45600.69241854485
2020,jul,Medical Care,522.686,National,Post-COVID,484.34,50799.7,446.7520833333333,43419.70477056652
2021,jul,Medical Care,524.219,National,Post-COVID,485.76,50799.7,446.7520833333333,43292.73034305954
2022,jul,Medical Care,549.562,National,Post-COVID,509.25,50799.7,446.7520833333333,41296.290150535024
2023,jul,Medical Care,546.698,National,Post-COVID,506.6,50799.7,446.7520833333333,41512.63002189203
2024,jul,Medical Care,564.039,National,Post-COVID,522.66,50799.7,446.7520833333333,40236.352109886604
2025,jul,Medical Care,583.856,National,Post-COVID,541.03,50799.7,446.7520833333333,38870.666410396276
2015,aug,Food at Home,247.196,National,Pre-COVID,334.58,47208.16,246.80433333333335,47133.36161059781
2016,aug,Food at Home,247.42,National,Pre-COVID,334.89,48474.2275,246.80433333333335,48353.60683043341
2017,aug,Food at Home,250.212,National,Pre-COVID,338.67,49540.04,246.80433333333335,48865.34836661178
2018,aug,Food at Home,253.779,National,Pre-COVID,343.49,50799.7,246.80433333333335,49403.560152862665
2019,aug,Food at Home,258.154,National,Pre-COVID,349.42,50799.7,246.80433333333335,48566.30574011378
2020,aug,Food at Home,268.383,National,Post-COVID,363.26,50799.7,246.80433333333335,46715.276645813385
2021,aug,Food at Home,278.201,National,Post-COVID,376.55,50799.7,246.80433333333335,45066.6463888819
2022,aug,Food at Home,308.55,National,Post-COVID,417.63,50799.7,246.80433333333335,40633.88783676335
2023,aug,Food at Home,321.578,National,Post-COVID,435.26,50799.7,246.80433333333335,38987.698449624455
2024,aug,Food at Home,328.156,National,Post-COVID,444.16,50799.7,246.80433333333335,38206.17661122556
2025,aug,Food at Home,338.366,National,Post-COVID,457.98,50799.7,246.80433333333335,37053.32714289655
2015,aug,Food Away From Home,256.449,National,Pre-COVID,262.83,47208.16,256.10066666666665,47144.037403564325
2016,aug,Food Away From Home,263.649,National,Pre-COVID,270.21,48474.2275,256.10066666666665,47086.398882232315
2017,aug,Food Away From Home,269.522,National,Pre-COVID,276.23,49540.04,256.10066666666665,47073.10449868038
